,number of layers,nodes per layer,epoch,batch size,learning rate,initial learning rate,momentum parameter,lambda,stopping tol,cost,accuracy,data set
6,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,3,50,0.297324083,0.3,0.9,0.0001,0.0001,0.509475744,0.778296296,train
7,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,3,50,0.297324083,0.3,0.9,0.0001,0.0001,0.502849027,0.783333333,test
8,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,4,50,0.296442688,0.3,0.9,0.0001,0.0001,0.506194968,0.778296296,train
9,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,4,50,0.296442688,0.3,0.9,0.0001,0.0001,0.500063502,0.783333333,test
10,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,5,50,0.295566502,0.3,0.9,0.0001,0.0001,0.503241086,0.778296296,train
11,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,5,50,0.295566502,0.3,0.9,0.0001,0.0001,0.497215509,0.783333333,test
12,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,6,50,0.294695481,0.3,0.9,0.0001,0.0001,0.509654762,0.778296296,train
13,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,6,50,0.294695481,0.3,0.9,0.0001,0.0001,0.504981341,0.783333333,test
0,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,0,50,0.3,0.3,0.9,0.0001,0.0001,0.523240879,0.778296296,train
1,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,0,50,0.3,0.3,0.9,0.0001,0.0001,0.51731432,0.783333333,test
2,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,1,50,0.299102692,0.3,0.9,0.0001,0.0001,0.523467606,0.778296296,train
3,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,1,50,0.299102692,0.3,0.9,0.0001,0.0001,0.516394397,0.783333333,test
4,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,2,50,0.298210736,0.3,0.9,0.0001,0.0001,0.522303366,0.778296296,train
5,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,2,50,0.298210736,0.3,0.9,0.0001,0.0001,0.515584693,0.783333333,test
6,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,3,50,0.297324083,0.3,0.9,0.0001,0.0001,0.521942049,0.778296296,train
7,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,3,50,0.297324083,0.3,0.9,0.0001,0.0001,0.515451727,0.783333333,test
8,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,4,50,0.296442688,0.3,0.9,0.0001,0.0001,0.522379063,0.778296296,train
9,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,4,50,0.296442688,0.3,0.9,0.0001,0.0001,0.516372398,0.783333333,test
10,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,5,50,0.295566502,0.3,0.9,0.0001,0.0001,0.5218157,0.778296296,train
11,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,5,50,0.295566502,0.3,0.9,0.0001,0.0001,0.515400615,0.783333333,test
12,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,6,50,0.294695481,0.3,0.9,0.0001,0.0001,0.521878113,0.778296296,train
13,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,6,50,0.294695481,0.3,0.9,0.0001,0.0001,0.515660301,0.783333333,test
0,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,50,0.3,0.3,0.9,0.0001,0.0001,0.510145458,0.778296296,train
1,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,50,0.3,0.3,0.9,0.0001,0.0001,0.505963509,0.783333333,test
2,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,50,0.299102692,0.3,0.9,0.0001,0.0001,0.507217183,0.778296296,train
3,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,50,0.299102692,0.3,0.9,0.0001,0.0001,0.505696646,0.783333333,test
4,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,50,0.298210736,0.3,0.9,0.0001,0.0001,0.497681886,0.778296296,train
5,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,50,0.298210736,0.3,0.9,0.0001,0.0001,0.496418736,0.783333333,test
6,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,50,0.297324083,0.3,0.9,0.0001,0.0001,0.513027511,0.778296296,train
7,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,50,0.297324083,0.3,0.9,0.0001,0.0001,0.509589297,0.783333333,test
8,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,50,0.296442688,0.3,0.9,0.0001,0.0001,0.492898294,0.778296296,train
9,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,50,0.296442688,0.3,0.9,0.0001,0.0001,0.491617399,0.783333333,test
10,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,50,0.295566502,0.3,0.9,0.0001,0.0001,0.496414633,0.778296296,train
11,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,50,0.295566502,0.3,0.9,0.0001,0.0001,0.494038745,0.783333333,test
12,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,50,0.294695481,0.3,0.9,0.0001,0.0001,0.492379433,0.778296296,train
13,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,50,0.294695481,0.3,0.9,0.0001,0.0001,0.49150017,0.783333333,test
0,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,0,50,0.3,0.3,0.9,0.0001,0.0001,0.522856414,0.778296296,train
1,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,0,50,0.3,0.3,0.9,0.0001,0.0001,0.517879736,0.783333333,test
2,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,1,50,0.299102692,0.3,0.9,0.0001,0.0001,0.526971406,0.778296296,train
3,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,1,50,0.299102692,0.3,0.9,0.0001,0.0001,0.518594065,0.783333333,test
4,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,2,50,0.298210736,0.3,0.9,0.0001,0.0001,0.528718537,0.778296296,train
5,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,2,50,0.298210736,0.3,0.9,0.0001,0.0001,0.524244078,0.783333333,test
6,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,3,50,0.297324083,0.3,0.9,0.0001,0.0001,0.515226059,0.778296296,train
7,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,3,50,0.297324083,0.3,0.9,0.0001,0.0001,0.508680244,0.783333333,test
8,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,4,50,0.296442688,0.3,0.9,0.0001,0.0001,0.515550359,0.778296296,train
9,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,4,50,0.296442688,0.3,0.9,0.0001,0.0001,0.508836669,0.783333333,test
10,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,5,50,0.295566502,0.3,0.9,0.0001,0.0001,0.516978651,0.778296296,train
11,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,5,50,0.295566502,0.3,0.9,0.0001,0.0001,0.509874511,0.783333333,test
12,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,6,50,0.294695481,0.3,0.9,0.0001,0.0001,0.516246984,0.778296296,train
