,number of layers,nodes per layer,epoch,batch size,learning rate,initial learning rate,momentum parameter,lambda,stopping tol,cost,accuracy,data set
2,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,1,50,0.299102692,0.3,1.00E-08,0.0001,0.0001,0.516559906,0.778296296,train
3,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,1,50,0.299102692,0.3,1.00E-08,0.0001,0.0001,0.510573898,0.783333333,test
4,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,2,50,0.298210736,0.3,1.00E-08,0.0001,0.0001,0.513682411,0.778296296,train
5,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,2,50,0.298210736,0.3,1.00E-08,0.0001,0.0001,0.507283689,0.783333333,test
6,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,3,50,0.297324083,0.3,1.00E-08,0.0001,0.0001,0.511350853,0.778296296,train
7,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,3,50,0.297324083,0.3,1.00E-08,0.0001,0.0001,0.505184732,0.783333333,test
8,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,4,50,0.296442688,0.3,1.00E-08,0.0001,0.0001,0.509693064,0.778296296,train
9,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,4,50,0.296442688,0.3,1.00E-08,0.0001,0.0001,0.502862181,0.783333333,test
10,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,5,50,0.295566502,0.3,1.00E-08,0.0001,0.0001,0.507180764,0.778296296,train
11,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,5,50,0.295566502,0.3,1.00E-08,0.0001,0.0001,0.501304151,0.783333333,test
12,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,6,50,0.294695481,0.3,1.00E-08,0.0001,0.0001,0.50443681,0.778296296,train
13,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,6,50,0.294695481,0.3,1.00E-08,0.0001,0.0001,0.498411916,0.783333333,test
0,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,50,0.3,0.3,1.00E-08,0.0001,0.0001,0.52510716,0.778296296,train
1,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,50,0.3,0.3,1.00E-08,0.0001,0.0001,0.517653321,0.783333333,test
2,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,50,0.299102692,0.3,1.00E-08,0.0001,0.0001,0.515297329,0.778296296,train
3,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,50,0.299102692,0.3,1.00E-08,0.0001,0.0001,0.508855999,0.783333333,test
4,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,50,0.298210736,0.3,1.00E-08,0.0001,0.0001,0.513587503,0.778296296,train
5,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,50,0.298210736,0.3,1.00E-08,0.0001,0.0001,0.507571419,0.783333333,test
6,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,50,0.297324083,0.3,1.00E-08,0.0001,0.0001,0.517779386,0.778296296,train
7,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,50,0.297324083,0.3,1.00E-08,0.0001,0.0001,0.510526088,0.783333333,test
8,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,50,0.296442688,0.3,1.00E-08,0.0001,0.0001,0.566145869,0.778296296,train
9,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,50,0.296442688,0.3,1.00E-08,0.0001,0.0001,0.555657103,0.783333333,test
10,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,50,0.295566502,0.3,1.00E-08,0.0001,0.0001,0.586103569,0.778296296,train
11,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,50,0.295566502,0.3,1.00E-08,0.0001,0.0001,0.584221223,0.783333333,test
12,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,50,0.294695481,0.3,1.00E-08,0.0001,0.0001,0.507955399,0.778296296,train
13,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,50,0.294695481,0.3,1.00E-08,0.0001,0.0001,0.501716215,0.783333333,test
0,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,0,50,0.3,0.3,1.00E-08,0.0001,0.0001,0.527216513,0.778296296,train
1,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,0,50,0.3,0.3,1.00E-08,0.0001,0.0001,0.520157446,0.783333333,test
2,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,1,50,0.299102692,0.3,1.00E-08,0.0001,0.0001,0.525808636,0.778296296,train
3,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,1,50,0.299102692,0.3,1.00E-08,0.0001,0.0001,0.51919949,0.783333333,test
4,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,2,50,0.298210736,0.3,1.00E-08,0.0001,0.0001,0.531739599,0.778296296,train
5,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,2,50,0.298210736,0.3,1.00E-08,0.0001,0.0001,0.526724349,0.783333333,test
6,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,3,50,0.297324083,0.3,1.00E-08,0.0001,0.0001,0.526764346,0.778296296,train
7,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,3,50,0.297324083,0.3,1.00E-08,0.0001,0.0001,0.519862854,0.783333333,test
8,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,4,50,0.296442688,0.3,1.00E-08,0.0001,0.0001,0.52626985,0.778296296,train
9,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,4,50,0.296442688,0.3,1.00E-08,0.0001,0.0001,0.520574564,0.783333333,test
10,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,5,50,0.295566502,0.3,1.00E-08,0.0001,0.0001,0.523133862,0.778296296,train
11,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,5,50,0.295566502,0.3,1.00E-08,0.0001,0.0001,0.517236868,0.783333333,test
12,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,6,50,0.294695481,0.3,1.00E-08,0.0001,0.0001,0.523063159,0.778296296,train
13,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,6,50,0.294695481,0.3,1.00E-08,0.0001,0.0001,0.515783404,0.783333333,test
0,3,23 : 40_tanh : 2_tanh,0,100,0.3,0.3,1.00E-08,0.0001,0.0001,0.499535914,0.786666667,train
1,3,23 : 40_tanh : 2_tanh,0,100,0.3,0.3,1.00E-08,0.0001,0.0001,0.494798786,0.788333333,test
2,3,23 : 40_tanh : 2_tanh,1,100,0.299102692,0.3,1.00E-08,0.0001,0.0001,0.491828022,0.791222222,train
3,3,23 : 40_tanh : 2_tanh,1,100,0.299102692,0.3,1.00E-08,0.0001,0.0001,0.489076658,0.794333333,test
4,3,23 : 40_tanh : 2_tanh,2,100,0.298210736,0.3,1.00E-08,0.0001,0.0001,0.483048451,0.793851852,train
5,3,23 : 40_tanh : 2_tanh,2,100,0.298210736,0.3,1.00E-08,0.0001,0.0001,0.480189747,0.794333333,test
6,3,23 : 40_tanh : 2_tanh,3,100,0.297324083,0.3,1.00E-08,0.0001,0.0001,0.479766372,0.792259259,train
7,3,23 : 40_tanh : 2_tanh,3,100,0.297324083,0.3,1.00E-08,0.0001,0.0001,0.476495605,0.791333333,test
8,3,23 : 40_tanh : 2_tanh,4,100,0.296442688,0.3,1.00E-08,0.0001,0.0001,0.475075949,0.790259259,train
9,3,23 : 40_tanh : 2_tanh,4,100,0.296442688,0.3,1.00E-08,0.0001,0.0001,0.471593842,0.790333333,test
10,3,23 : 40_tanh : 2_tanh,5,100,0.295566502,0.3,1.00E-08,0.0001,0.0001,0.472832225,0.795074074,train
