,number of layers,nodes per layer,epoch,batch size,learning rate,momentum parameter,lambda,stopping tol,cost,accuracy,data set
192,3,23 : 40_sigmoid : 2_sigmoid,96,50,0.07731958762886608,0.9,1e-08,0.0001,0.4653840410011544,0.7993333333333333,train
193,3,23 : 40_sigmoid : 2_sigmoid,96,50,0.07731958762886608,0.9,1e-08,0.0001,0.45972444335423956,0.7973333333333333,test
194,3,23 : 40_sigmoid : 2_sigmoid,97,50,0.07672634271099756,0.9,1e-08,0.0001,0.4649715267414942,0.801037037037037,train
195,3,23 : 40_sigmoid : 2_sigmoid,97,50,0.07672634271099756,0.9,1e-08,0.0001,0.45960837369246577,0.7976666666666666,test
196,3,23 : 40_sigmoid : 2_sigmoid,98,50,0.07614213197969553,0.9,1e-08,0.0001,0.464960615073754,0.8008518518518518,train
197,3,23 : 40_sigmoid : 2_sigmoid,98,50,0.07614213197969553,0.9,1e-08,0.0001,0.45964554478015296,0.7976666666666666,test
198,3,23 : 40_sigmoid : 2_sigmoid,99,50,0.07556675062972304,0.9,1e-08,0.0001,0.46500083224454564,0.8003333333333333,train
199,3,23 : 40_sigmoid : 2_sigmoid,99,50,0.07556675062972304,0.9,1e-08,0.0001,0.45952888786118534,0.7976666666666666,test
0,3,23 : 40_sigmoid : 2_sigmoid,0,100,0.3,0.9,1e-08,0.0001,0.5079416950608757,0.7785555555555556,train
1,3,23 : 40_sigmoid : 2_sigmoid,0,100,0.3,0.9,1e-08,0.0001,0.5052786855382702,0.781,test
2,3,23 : 40_sigmoid : 2_sigmoid,1,100,0.2912621359223301,0.9,1e-08,0.0001,0.5098273215241753,0.7784444444444445,train
3,3,23 : 40_sigmoid : 2_sigmoid,1,100,0.2912621359223301,0.9,1e-08,0.0001,0.506630575669853,0.7813333333333333,test
4,3,23 : 40_sigmoid : 2_sigmoid,2,100,0.2830188679245283,0.9,1e-08,0.0001,0.5079249970400469,0.7784814814814814,train
5,3,23 : 40_sigmoid : 2_sigmoid,2,100,0.2830188679245283,0.9,1e-08,0.0001,0.5047102985670034,0.7813333333333333,test
6,3,23 : 40_sigmoid : 2_sigmoid,3,100,0.2752293577981651,0.9,1e-08,0.0001,0.50261822696116,0.7785555555555556,train
7,3,23 : 40_sigmoid : 2_sigmoid,3,100,0.2752293577981651,0.9,1e-08,0.0001,0.5001518104563449,0.781,test
8,3,23 : 40_sigmoid : 2_sigmoid,4,100,0.26785714285714285,0.9,1e-08,0.0001,0.5011069755106131,0.7785185185185185,train
9,3,23 : 40_sigmoid : 2_sigmoid,4,100,0.26785714285714285,0.9,1e-08,0.0001,0.4986081367363018,0.781,test
10,3,23 : 40_sigmoid : 2_sigmoid,5,100,0.2608695652173913,0.9,1e-08,0.0001,0.5014116561692179,0.7784814814814814,train
11,3,23 : 40_sigmoid : 2_sigmoid,5,100,0.2608695652173913,0.9,1e-08,0.0001,0.49856977429196964,0.781,test
12,3,23 : 40_sigmoid : 2_sigmoid,6,100,0.2542372881355932,0.9,1e-08,0.0001,0.4990551633648888,0.7786296296296297,train
13,3,23 : 40_sigmoid : 2_sigmoid,6,100,0.2542372881355932,0.9,1e-08,0.0001,0.49720355675565625,0.7803333333333333,test
14,3,23 : 40_sigmoid : 2_sigmoid,7,100,0.24793388429752067,0.9,1e-08,0.0001,0.4995737416988844,0.7785925925925926,train
15,3,23 : 40_sigmoid : 2_sigmoid,7,100,0.24793388429752067,0.9,1e-08,0.0001,0.4980218290482796,0.7806666666666666,test
16,3,23 : 40_sigmoid : 2_sigmoid,8,100,0.24193548387096772,0.9,1e-08,0.0001,0.49756582903748836,0.7785925925925926,train
17,3,23 : 40_sigmoid : 2_sigmoid,8,100,0.24193548387096772,0.9,1e-08,0.0001,0.4957464180012864,0.781,test
18,3,23 : 40_sigmoid : 2_sigmoid,9,100,0.23622047244094488,0.9,1e-08,0.0001,0.4974627592907335,0.7785185185185185,train
19,3,23 : 40_sigmoid : 2_sigmoid,9,100,0.23622047244094488,0.9,1e-08,0.0001,0.49453590932745833,0.7813333333333333,test
20,3,23 : 40_sigmoid : 2_sigmoid,10,100,0.23076923076923078,0.9,1e-08,0.0001,0.49487616748280033,0.7785555555555556,train
21,3,23 : 40_sigmoid : 2_sigmoid,10,100,0.23076923076923078,0.9,1e-08,0.0001,0.49279392259411386,0.7816666666666666,test
22,3,23 : 40_sigmoid : 2_sigmoid,11,100,0.22556390977443608,0.9,1e-08,0.0001,0.493975745500317,0.7785925925925926,train
23,3,23 : 40_sigmoid : 2_sigmoid,11,100,0.22556390977443608,0.9,1e-08,0.0001,0.491623238976852,0.782,test
24,3,23 : 40_sigmoid : 2_sigmoid,12,100,0.22058823529411767,0.9,1e-08,0.0001,0.49410394214316106,0.7785925925925926,train
25,3,23 : 40_sigmoid : 2_sigmoid,12,100,0.22058823529411767,0.9,1e-08,0.0001,0.49219433283934405,0.7813333333333333,test
26,3,23 : 40_sigmoid : 2_sigmoid,13,100,0.21582733812949637,0.9,1e-08,0.0001,0.4932848650280248,0.7785185185185185,train
27,3,23 : 40_sigmoid : 2_sigmoid,13,100,0.21582733812949637,0.9,1e-08,0.0001,0.4904978977574848,0.7813333333333333,test
28,3,23 : 40_sigmoid : 2_sigmoid,14,100,0.2112676056338028,0.9,1e-08,0.0001,0.49199769125220855,0.7786666666666666,train
29,3,23 : 40_sigmoid : 2_sigmoid,14,100,0.2112676056338028,0.9,1e-08,0.0001,0.4898703157293119,0.7813333333333333,test
30,3,23 : 40_sigmoid : 2_sigmoid,15,100,0.2068965517241379,0.9,1e-08,0.0001,0.4913440000490537,0.7786666666666666,train
31,3,23 : 40_sigmoid : 2_sigmoid,15,100,0.2068965517241379,0.9,1e-08,0.0001,0.4886540056460104,0.782,test
32,3,23 : 40_sigmoid : 2_sigmoid,16,100,0.2027027027027027,0.9,1e-08,0.0001,0.4911796993920353,0.7786296296296297,train
33,3,23 : 40_sigmoid : 2_sigmoid,16,100,0.2027027027027027,0.9,1e-08,0.0001,0.48838551688481047,0.782,test
34,3,23 : 40_sigmoid : 2_sigmoid,17,100,0.19867549668874168,0.9,1e-08,0.0001,0.49003423710675387,0.7786296296296297,train
35,3,23 : 40_sigmoid : 2_sigmoid,17,100,0.19867549668874168,0.9,1e-08,0.0001,0.48762830955134423,0.7813333333333333,test
36,3,23 : 40_sigmoid : 2_sigmoid,18,100,0.1948051948051948,0.9,1e-08,0.0001,0.48997780892176923,0.7786666666666666,train
37,3,23 : 40_sigmoid : 2_sigmoid,18,100,0.1948051948051948,0.9,1e-08,0.0001,0.4872304433215393,0.7816666666666666,test
38,3,23 : 40_sigmoid : 2_sigmoid,19,100,0.19108280254777066,0.9,1e-08,0.0001,0.4914739054494732,0.7786296296296297,train
39,3,23 : 40_sigmoid : 2_sigmoid,19,100,0.19108280254777066,0.9,1e-08,0.0001,0.48821829423134294,0.7823333333333333,test
40,3,23 : 40_sigmoid : 2_sigmoid,20,100,0.18749999999999997,0.9,1e-08,0.0001,0.4888055185972323,0.7786296296296297,train
41,3,23 : 40_sigmoid : 2_sigmoid,20,100,0.18749999999999997,0.9,1e-08,0.0001,0.48611763924726636,0.7816666666666666,test
42,3,23 : 40_sigmoid : 2_sigmoid,21,100,0.18404907975460122,0.9,1e-08,0.0001,0.48842693111398633,0.7787037037037037,train
43,3,23 : 40_sigmoid : 2_sigmoid,21,100,0.18404907975460122,0.9,1e-08,0.0001,0.4858407856335538,0.7816666666666666,test
44,3,23 : 40_sigmoid : 2_sigmoid,22,100,0.18072289156626503,0.9,1e-08,0.0001,0.4879152970981475,0.7787407407407407,train
45,3,23 : 40_sigmoid : 2_sigmoid,22,100,0.18072289156626503,0.9,1e-08,0.0001,0.485374233409414,0.7816666666666666,test
46,3,23 : 40_sigmoid : 2_sigmoid,23,100,0.17751479289940825,0.9,1e-08,0.0001,0.48763123365798156,0.7791111111111111,train
47,3,23 : 40_sigmoid : 2_sigmoid,23,100,0.17751479289940825,0.9,1e-08,0.0001,0.4853416944243324,0.781,test
48,3,23 : 40_sigmoid : 2_sigmoid,24,100,0.17441860465116277,0.9,1e-08,0.0001,0.48768681189015345,0.7786666666666666,train
49,3,23 : 40_sigmoid : 2_sigmoid,24,100,0.17441860465116277,0.9,1e-08,0.0001,0.48491187471981545,0.7816666666666666,test
50,3,23 : 40_sigmoid : 2_sigmoid,25,100,0.1714285714285714,0.9,1e-08,0.0001,0.4868433298341593,0.7791111111111111,train
51,3,23 : 40_sigmoid : 2_sigmoid,25,100,0.1714285714285714,0.9,1e-08,0.0001,0.4844082387959818,0.7813333333333333,test
52,3,23 : 40_sigmoid : 2_sigmoid,26,100,0.1685393258426966,0.9,1e-08,0.0001,0.48679193117431974,0.7788518518518519,train
53,3,23 : 40_sigmoid : 2_sigmoid,26,100,0.1685393258426966,0.9,1e-08,0.0001,0.4841973441854933,0.7816666666666666,test
54,3,23 : 40_sigmoid : 2_sigmoid,27,100,0.16574585635359113,0.9,1e-08,0.0001,0.48658525651593454,0.7797407407407407,train
55,3,23 : 40_sigmoid : 2_sigmoid,27,100,0.16574585635359113,0.9,1e-08,0.0001,0.4843786206510921,0.7813333333333333,test
56,3,23 : 40_sigmoid : 2_sigmoid,28,100,0.16304347826086954,0.9,1e-08,0.0001,0.4865663613987721,0.7798148148148148,train
57,3,23 : 40_sigmoid : 2_sigmoid,28,100,0.16304347826086954,0.9,1e-08,0.0001,0.4844944809018735,0.7806666666666666,test
58,3,23 : 40_sigmoid : 2_sigmoid,29,100,0.160427807486631,0.9,1e-08,0.0001,0.4865300398763319,0.7787777777777778,train
59,3,23 : 40_sigmoid : 2_sigmoid,29,100,0.160427807486631,0.9,1e-08,0.0001,0.4836393842724432,0.782,test
60,3,23 : 40_sigmoid : 2_sigmoid,30,100,0.15789473684210523,0.9,1e-08,0.0001,0.48569510855070946,0.7790370370370371,train
61,3,23 : 40_sigmoid : 2_sigmoid,30,100,0.15789473684210523,0.9,1e-08,0.0001,0.4830570828868849,0.782,test
62,3,23 : 40_sigmoid : 2_sigmoid,31,100,0.155440414507772,0.9,1e-08,0.0001,0.4853024730318411,0.7793333333333333,train
63,3,23 : 40_sigmoid : 2_sigmoid,31,100,0.155440414507772,0.9,1e-08,0.0001,0.4827384647751922,0.7816666666666666,test
64,3,23 : 40_sigmoid : 2_sigmoid,32,100,0.1530612244897959,0.9,1e-08,0.0001,0.4850380672486132,0.7797037037037037,train
65,3,23 : 40_sigmoid : 2_sigmoid,32,100,0.1530612244897959,0.9,1e-08,0.0001,0.4825615815388149,0.7816666666666666,test
66,3,23 : 40_sigmoid : 2_sigmoid,33,100,0.15075376884422106,0.9,1e-08,0.0001,0.4849672970130519,0.7795185185185185,train
67,3,23 : 40_sigmoid : 2_sigmoid,33,100,0.15075376884422106,0.9,1e-08,0.0001,0.48234976953694253,0.782,test
68,3,23 : 40_sigmoid : 2_sigmoid,34,100,0.14851485148514848,0.9,1e-08,0.0001,0.48480428679695065,0.7794814814814814,train
69,3,23 : 40_sigmoid : 2_sigmoid,34,100,0.14851485148514848,0.9,1e-08,0.0001,0.4821637701603395,0.782,test
70,3,23 : 40_sigmoid : 2_sigmoid,35,100,0.14634146341463408,0.9,1e-08,0.0001,0.48469684123209344,0.7800370370370371,train
71,3,23 : 40_sigmoid : 2_sigmoid,35,100,0.14634146341463408,0.9,1e-08,0.0001,0.4824366309670716,0.7806666666666666,test
72,3,23 : 40_sigmoid : 2_sigmoid,36,100,0.1442307692307692,0.9,1e-08,0.0001,0.4843276524551576,0.7797777777777778,train
73,3,23 : 40_sigmoid : 2_sigmoid,36,100,0.1442307692307692,0.9,1e-08,0.0001,0.4818406289184298,0.7813333333333333,test
74,3,23 : 40_sigmoid : 2_sigmoid,37,100,0.14218009478672983,0.9,1e-08,0.0001,0.4841270909218189,0.7797407407407407,train
75,3,23 : 40_sigmoid : 2_sigmoid,37,100,0.14218009478672983,0.9,1e-08,0.0001,0.48156018089001745,0.7813333333333333,test
76,3,23 : 40_sigmoid : 2_sigmoid,38,100,0.14018691588785043,0.9,1e-08,0.0001,0.48387147126312136,0.78,train
77,3,23 : 40_sigmoid : 2_sigmoid,38,100,0.14018691588785043,0.9,1e-08,0.0001,0.4814408898136119,0.781,test
78,3,23 : 40_sigmoid : 2_sigmoid,39,100,0.13824884792626724,0.9,1e-08,0.0001,0.48374532013532,0.78,train
79,3,23 : 40_sigmoid : 2_sigmoid,39,100,0.13824884792626724,0.9,1e-08,0.0001,0.48137206197522714,0.7806666666666666,test
80,3,23 : 40_sigmoid : 2_sigmoid,40,100,0.13636363636363635,0.9,1e-08,0.0001,0.48365452035216816,0.7797407407407407,train
81,3,23 : 40_sigmoid : 2_sigmoid,40,100,0.13636363636363635,0.9,1e-08,0.0001,0.48098573016968355,0.7813333333333333,test
82,3,23 : 40_sigmoid : 2_sigmoid,41,100,0.13452914798206275,0.9,1e-08,0.0001,0.4839983144214818,0.7794074074074074,train
83,3,23 : 40_sigmoid : 2_sigmoid,41,100,0.13452914798206275,0.9,1e-08,0.0001,0.4810888194075041,0.782,test
84,3,23 : 40_sigmoid : 2_sigmoid,42,100,0.1327433628318584,0.9,1e-08,0.0001,0.4832491352453694,0.7798888888888889,train
85,3,23 : 40_sigmoid : 2_sigmoid,42,100,0.1327433628318584,0.9,1e-08,0.0001,0.48067531545120296,0.781,test
86,3,23 : 40_sigmoid : 2_sigmoid,43,100,0.13100436681222707,0.9,1e-08,0.0001,0.4832220505591325,0.7797037037037037,train
87,3,23 : 40_sigmoid : 2_sigmoid,43,100,0.13100436681222707,0.9,1e-08,0.0001,0.4804862364492091,0.7813333333333333,test
88,3,23 : 40_sigmoid : 2_sigmoid,44,100,0.1293103448275862,0.9,1e-08,0.0001,0.48305590208714944,0.7798518518518519,train
89,3,23 : 40_sigmoid : 2_sigmoid,44,100,0.1293103448275862,0.9,1e-08,0.0001,0.48041187762336374,0.7813333333333333,test
90,3,23 : 40_sigmoid : 2_sigmoid,45,100,0.12765957446808512,0.9,1e-08,0.0001,0.4851085243838146,0.7788148148148148,train
91,3,23 : 40_sigmoid : 2_sigmoid,45,100,0.12765957446808512,0.9,1e-08,0.0001,0.4817756159602641,0.7823333333333333,test
92,3,23 : 40_sigmoid : 2_sigmoid,46,100,0.12605042016806722,0.9,1e-08,0.0001,0.4829279306705542,0.7797037037037037,train
93,3,23 : 40_sigmoid : 2_sigmoid,46,100,0.12605042016806722,0.9,1e-08,0.0001,0.48017403193436425,0.781,test
94,3,23 : 40_sigmoid : 2_sigmoid,47,100,0.12448132780082989,0.9,1e-08,0.0001,0.4825892254292267,0.7807407407407407,train
95,3,23 : 40_sigmoid : 2_sigmoid,47,100,0.12448132780082989,0.9,1e-08,0.0001,0.48015074996125257,0.7806666666666666,test
96,3,23 : 40_sigmoid : 2_sigmoid,48,100,0.12295081967213117,0.9,1e-08,0.0001,0.4824264880904159,0.7804814814814814,train
97,3,23 : 40_sigmoid : 2_sigmoid,48,100,0.12295081967213117,0.9,1e-08,0.0001,0.4799280254615143,0.7806666666666666,test
98,3,23 : 40_sigmoid : 2_sigmoid,49,100,0.12145748987854252,0.9,1e-08,0.0001,0.4824447032615466,0.7798518518518519,train
99,3,23 : 40_sigmoid : 2_sigmoid,49,100,0.12145748987854252,0.9,1e-08,0.0001,0.47973563981641787,0.781,test
100,3,23 : 40_sigmoid : 2_sigmoid,50,100,0.12000000000000004,0.9,1e-08,0.0001,0.4821278955119565,0.7811111111111111,train
101,3,23 : 40_sigmoid : 2_sigmoid,50,100,0.12000000000000004,0.9,1e-08,0.0001,0.4797003790775325,0.781,test
102,3,23 : 40_sigmoid : 2_sigmoid,51,100,0.11857707509881425,0.9,1e-08,0.0001,0.4821141197054439,0.780074074074074,train
103,3,23 : 40_sigmoid : 2_sigmoid,51,100,0.11857707509881425,0.9,1e-08,0.0001,0.47942552636712155,0.781,test
104,3,23 : 40_sigmoid : 2_sigmoid,52,100,0.11718750000000003,0.9,1e-08,0.0001,0.48194544631672853,0.7813703703703704,train
105,3,23 : 40_sigmoid : 2_sigmoid,52,100,0.11718750000000003,0.9,1e-08,0.0001,0.4795846650355802,0.7813333333333333,test
106,3,23 : 40_sigmoid : 2_sigmoid,53,100,0.11583011583011588,0.9,1e-08,0.0001,0.48180151716003655,0.7805925925925926,train
107,3,23 : 40_sigmoid : 2_sigmoid,53,100,0.11583011583011588,0.9,1e-08,0.0001,0.47918869122347924,0.7806666666666666,test
108,3,23 : 40_sigmoid : 2_sigmoid,54,100,0.11450381679389315,0.9,1e-08,0.0001,0.48173068967429156,0.7811851851851852,train
109,3,23 : 40_sigmoid : 2_sigmoid,54,100,0.11450381679389315,0.9,1e-08,0.0001,0.4793236590272142,0.7813333333333333,test
110,3,23 : 40_sigmoid : 2_sigmoid,55,100,0.11320754716981138,0.9,1e-08,0.0001,0.4816608940098642,0.7814074074074074,train
111,3,23 : 40_sigmoid : 2_sigmoid,55,100,0.11320754716981138,0.9,1e-08,0.0001,0.4792905647455008,0.7813333333333333,test
112,3,23 : 40_sigmoid : 2_sigmoid,56,100,0.11194029850746273,0.9,1e-08,0.0001,0.48145885708414526,0.7812222222222223,train
113,3,23 : 40_sigmoid : 2_sigmoid,56,100,0.11194029850746273,0.9,1e-08,0.0001,0.4789244078095607,0.781,test
114,3,23 : 40_sigmoid : 2_sigmoid,57,100,0.11070110701107017,0.9,1e-08,0.0001,0.481419539644208,0.7811851851851852,train
115,3,23 : 40_sigmoid : 2_sigmoid,57,100,0.11070110701107017,0.9,1e-08,0.0001,0.4789202542826532,0.7813333333333333,test
116,3,23 : 40_sigmoid : 2_sigmoid,58,100,0.10948905109489057,0.9,1e-08,0.0001,0.4814175450720514,0.7804814814814814,train
117,3,23 : 40_sigmoid : 2_sigmoid,58,100,0.10948905109489057,0.9,1e-08,0.0001,0.47869430906904276,0.7806666666666666,test
118,3,23 : 40_sigmoid : 2_sigmoid,59,100,0.10830324909747298,0.9,1e-08,0.0001,0.4812277135928678,0.781074074074074,train
119,3,23 : 40_sigmoid : 2_sigmoid,59,100,0.10830324909747298,0.9,1e-08,0.0001,0.4786375866327467,0.7806666666666666,test
120,3,23 : 40_sigmoid : 2_sigmoid,60,100,0.10714285714285722,0.9,1e-08,0.0001,0.4812585771037941,0.7807037037037037,train
121,3,23 : 40_sigmoid : 2_sigmoid,60,100,0.10714285714285722,0.9,1e-08,0.0001,0.47856801642638175,0.781,test
122,3,23 : 40_sigmoid : 2_sigmoid,61,100,0.10600706713780925,0.9,1e-08,0.0001,0.4811000381961699,0.781074074074074,train
123,3,23 : 40_sigmoid : 2_sigmoid,61,100,0.10600706713780925,0.9,1e-08,0.0001,0.478520203410882,0.781,test
124,3,23 : 40_sigmoid : 2_sigmoid,62,100,0.10489510489510497,0.9,1e-08,0.0001,0.48099853158265043,0.7813703703703704,train
125,3,23 : 40_sigmoid : 2_sigmoid,62,100,0.10489510489510497,0.9,1e-08,0.0001,0.4785224699713185,0.782,test
126,3,23 : 40_sigmoid : 2_sigmoid,63,100,0.1038062283737025,0.9,1e-08,0.0001,0.4810500997955563,0.7807777777777778,train
127,3,23 : 40_sigmoid : 2_sigmoid,63,100,0.1038062283737025,0.9,1e-08,0.0001,0.4783062459508086,0.781,test
128,3,23 : 40_sigmoid : 2_sigmoid,64,100,0.10273972602739732,0.9,1e-08,0.0001,0.48096207070400776,0.780962962962963,train
129,3,23 : 40_sigmoid : 2_sigmoid,64,100,0.10273972602739732,0.9,1e-08,0.0001,0.47825618076397236,0.781,test
130,3,23 : 40_sigmoid : 2_sigmoid,65,100,0.10169491525423736,0.9,1e-08,0.0001,0.4807860812481366,0.7815185185185185,train
131,3,23 : 40_sigmoid : 2_sigmoid,65,100,0.10169491525423736,0.9,1e-08,0.0001,0.47831968248464474,0.782,test
132,3,23 : 40_sigmoid : 2_sigmoid,66,100,0.10067114093959739,0.9,1e-08,0.0001,0.4808119448358894,0.7811111111111111,train
133,3,23 : 40_sigmoid : 2_sigmoid,66,100,0.10067114093959739,0.9,1e-08,0.0001,0.47814018223530985,0.7806666666666666,test
134,3,23 : 40_sigmoid : 2_sigmoid,67,100,0.09966777408637881,0.9,1e-08,0.0001,0.48097532583915115,0.7805185185185185,train
135,3,23 : 40_sigmoid : 2_sigmoid,67,100,0.09966777408637881,0.9,1e-08,0.0001,0.4781421189484408,0.7806666666666666,test
136,3,23 : 40_sigmoid : 2_sigmoid,68,100,0.09868421052631587,0.9,1e-08,0.0001,0.48080809175366995,0.7807407407407407,train
137,3,23 : 40_sigmoid : 2_sigmoid,68,100,0.09868421052631587,0.9,1e-08,0.0001,0.47803245821284135,0.781,test
138,3,23 : 40_sigmoid : 2_sigmoid,69,100,0.09771986970684048,0.9,1e-08,0.0001,0.4808193390977268,0.7806296296296297,train
139,3,23 : 40_sigmoid : 2_sigmoid,69,100,0.09771986970684048,0.9,1e-08,0.0001,0.4779921653898357,0.7806666666666666,test
140,3,23 : 40_sigmoid : 2_sigmoid,70,100,0.09677419354838718,0.9,1e-08,0.0001,0.48082552254681576,0.7804814814814814,train
141,3,23 : 40_sigmoid : 2_sigmoid,70,100,0.09677419354838718,0.9,1e-08,0.0001,0.47795388719331855,0.7806666666666666,test
142,3,23 : 40_sigmoid : 2_sigmoid,71,100,0.09584664536741222,0.9,1e-08,0.0001,0.48040703222509906,0.7814444444444445,train
143,3,23 : 40_sigmoid : 2_sigmoid,71,100,0.09584664536741222,0.9,1e-08,0.0001,0.47786495934161216,0.782,test
144,3,23 : 40_sigmoid : 2_sigmoid,72,100,0.09493670886075958,0.9,1e-08,0.0001,0.4804750251556951,0.7811111111111111,train
145,3,23 : 40_sigmoid : 2_sigmoid,72,100,0.09493670886075958,0.9,1e-08,0.0001,0.47773536625807533,0.7806666666666666,test
146,3,23 : 40_sigmoid : 2_sigmoid,73,100,0.09404388714733551,0.9,1e-08,0.0001,0.4805897507907102,0.7807037037037037,train
147,3,23 : 40_sigmoid : 2_sigmoid,73,100,0.09404388714733551,0.9,1e-08,0.0001,0.47771346296117617,0.781,test
148,3,23 : 40_sigmoid : 2_sigmoid,74,100,0.09316770186335413,0.9,1e-08,0.0001,0.4802059823183931,0.7813703703703704,train
149,3,23 : 40_sigmoid : 2_sigmoid,74,100,0.09316770186335413,0.9,1e-08,0.0001,0.47759480609967225,0.782,test
150,3,23 : 40_sigmoid : 2_sigmoid,75,100,0.0923076923076924,0.9,1e-08,0.0001,0.4802457653946129,0.781074074074074,train
151,3,23 : 40_sigmoid : 2_sigmoid,75,100,0.0923076923076924,0.9,1e-08,0.0001,0.47750485174147256,0.781,test
152,3,23 : 40_sigmoid : 2_sigmoid,76,100,0.09146341463414644,0.9,1e-08,0.0001,0.48007334977475685,0.7816296296296297,train
153,3,23 : 40_sigmoid : 2_sigmoid,76,100,0.09146341463414644,0.9,1e-08,0.0001,0.4775875535999757,0.7816666666666666,test
154,3,23 : 40_sigmoid : 2_sigmoid,77,100,0.09063444108761338,0.9,1e-08,0.0001,0.480089000074894,0.7811111111111111,train
155,3,23 : 40_sigmoid : 2_sigmoid,77,100,0.09063444108761338,0.9,1e-08,0.0001,0.4773504394909042,0.781,test
156,3,23 : 40_sigmoid : 2_sigmoid,78,100,0.08982035928143722,0.9,1e-08,0.0001,0.4799772607664027,0.7812222222222223,train
157,3,23 : 40_sigmoid : 2_sigmoid,78,100,0.08982035928143722,0.9,1e-08,0.0001,0.47724782016057915,0.781,test
158,3,23 : 40_sigmoid : 2_sigmoid,79,100,0.08902077151335322,0.9,1e-08,0.0001,0.48020794280358475,0.7808148148148149,train
159,3,23 : 40_sigmoid : 2_sigmoid,79,100,0.08902077151335322,0.9,1e-08,0.0001,0.47729013147567767,0.781,test
160,3,23 : 40_sigmoid : 2_sigmoid,80,100,0.08823529411764715,0.9,1e-08,0.0001,0.4797855141014594,0.7813703703703704,train
161,3,23 : 40_sigmoid : 2_sigmoid,80,100,0.08823529411764715,0.9,1e-08,0.0001,0.47705941958919035,0.7816666666666666,test
162,3,23 : 40_sigmoid : 2_sigmoid,81,100,0.08746355685131205,0.9,1e-08,0.0001,0.47966848193648776,0.7814814814814814,train
163,3,23 : 40_sigmoid : 2_sigmoid,81,100,0.08746355685131205,0.9,1e-08,0.0001,0.4770279036478928,0.7816666666666666,test
164,3,23 : 40_sigmoid : 2_sigmoid,82,100,0.08670520231213882,0.9,1e-08,0.0001,0.4796514929080919,0.7815185185185185,train
165,3,23 : 40_sigmoid : 2_sigmoid,82,100,0.08670520231213882,0.9,1e-08,0.0001,0.47696649946236663,0.782,test
166,3,23 : 40_sigmoid : 2_sigmoid,83,100,0.08595988538681959,0.9,1e-08,0.0001,0.47987524897671513,0.7811481481481481,train
167,3,23 : 40_sigmoid : 2_sigmoid,83,100,0.08595988538681959,0.9,1e-08,0.0001,0.4770003088383395,0.7806666666666666,test
168,3,23 : 40_sigmoid : 2_sigmoid,84,100,0.08522727272727283,0.9,1e-08,0.0001,0.4795937736616977,0.7814814814814814,train
169,3,23 : 40_sigmoid : 2_sigmoid,84,100,0.08522727272727283,0.9,1e-08,0.0001,0.47687671774573526,0.782,test
170,3,23 : 40_sigmoid : 2_sigmoid,85,100,0.08450704225352122,0.9,1e-08,0.0001,0.47978541597018837,0.7811111111111111,train
171,3,23 : 40_sigmoid : 2_sigmoid,85,100,0.08450704225352122,0.9,1e-08,0.0001,0.47691099011455834,0.781,test
172,3,23 : 40_sigmoid : 2_sigmoid,86,100,0.08379888268156435,0.9,1e-08,0.0001,0.479397625600933,0.7818518518518518,train
173,3,23 : 40_sigmoid : 2_sigmoid,86,100,0.08379888268156435,0.9,1e-08,0.0001,0.4768477214009612,0.782,test
174,3,23 : 40_sigmoid : 2_sigmoid,87,100,0.08310249307479235,0.9,1e-08,0.0001,0.4793766944270788,0.7815925925925926,train
175,3,23 : 40_sigmoid : 2_sigmoid,87,100,0.08310249307479235,0.9,1e-08,0.0001,0.4767144566930784,0.782,test
176,3,23 : 40_sigmoid : 2_sigmoid,88,100,0.08241758241758253,0.9,1e-08,0.0001,0.4794940422446357,0.7813333333333333,train
177,3,23 : 40_sigmoid : 2_sigmoid,88,100,0.08241758241758253,0.9,1e-08,0.0001,0.47669406123387004,0.7816666666666666,test
178,3,23 : 40_sigmoid : 2_sigmoid,89,100,0.08174386920980937,0.9,1e-08,0.0001,0.4792557865812048,0.782,train
179,3,23 : 40_sigmoid : 2_sigmoid,89,100,0.08174386920980937,0.9,1e-08,0.0001,0.4767223741481426,0.782,test
180,3,23 : 40_sigmoid : 2_sigmoid,90,100,0.08108108108108118,0.9,1e-08,0.0001,0.4798822385089897,0.7808888888888889,train
181,3,23 : 40_sigmoid : 2_sigmoid,90,100,0.08108108108108118,0.9,1e-08,0.0001,0.4768721865208043,0.7806666666666666,test
