, pol order,accuracy,batch size,cost,data set,epoch,initial learning rate,lambda,learning rate,momentum parameter,nodes per layer,number of layers,pol order,stopping tol
123,,Nan,150,0.004659268014454027,test,61,0.3,0.0001,0.25359256128486896,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
124,,Nan,150,0.004663533563311965,train,62,0.3,0.0001,0.2529510961214165,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
125,,Nan,150,0.004696958397702462,test,62,0.3,0.0001,0.2529510961214165,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
126,,Nan,150,0.004634417417781238,train,63,0.3,0.0001,0.25231286795626573,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
127,,Nan,150,0.004670019683573708,test,63,0.3,0.0001,0.25231286795626573,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
128,,Nan,150,0.004634914277230124,train,64,0.3,0.0001,0.25167785234899326,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
129,,Nan,150,0.004670059534148172,test,64,0.3,0.0001,0.25167785234899326,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
130,,Nan,150,0.004620028725890442,train,65,0.3,0.0001,0.2510460251046025,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
131,,Nan,150,0.004663120764065054,test,65,0.3,0.0001,0.2510460251046025,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
132,,Nan,150,0.004610929686550178,train,66,0.3,0.0001,0.2504173622704507,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
133,,Nan,150,0.004649318226321093,test,66,0.3,0.0001,0.2504173622704507,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
134,,Nan,150,0.004628487918086751,train,67,0.3,0.0001,0.24979184013322228,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
135,,Nan,150,0.004662648018999754,test,67,0.3,0.0001,0.24979184013322228,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
136,,Nan,150,0.0046500629862086355,train,68,0.3,0.0001,0.2491694352159468,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
137,,Nan,150,0.00469591965482298,test,68,0.3,0.0001,0.2491694352159468,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
138,,Nan,150,0.004605415941232996,train,69,0.3,0.0001,0.24855012427506212,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
139,,Nan,150,0.004642731190170416,test,69,0.3,0.0001,0.24855012427506212,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
140,,Nan,150,0.004698261816011382,train,70,0.3,0.0001,0.2479338842975206,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
141,,Nan,150,0.004746572542929133,test,70,0.3,0.0001,0.2479338842975206,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
142,,Nan,150,0.004608394477607618,train,71,0.3,0.0001,0.24732069249793898,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
143,,Nan,150,0.00464868612446996,test,71,0.3,0.0001,0.24732069249793898,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
144,,Nan,150,0.004659175926896081,train,72,0.3,0.0001,0.24671052631578944,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
145,,Nan,150,0.004704449853360467,test,72,0.3,0.0001,0.24671052631578944,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
146,,Nan,150,0.00464907425674315,train,73,0.3,0.0001,0.24610336341263328,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
147,,Nan,150,0.0046772015098007595,test,73,0.3,0.0001,0.24610336341263328,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
148,,Nan,150,0.00459306072049721,train,74,0.3,0.0001,0.24549918166939438,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
149,,Nan,150,0.004628396916519661,test,74,0.3,0.0001,0.24549918166939438,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
150,,Nan,150,0.004606273684781544,train,75,0.3,0.0001,0.24489795918367344,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
151,,Nan,150,0.0046454660248227185,test,75,0.3,0.0001,0.24489795918367344,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
152,,Nan,150,0.004743299096531261,train,76,0.3,0.0001,0.24429967426710092,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
153,,Nan,150,0.004791754106572722,test,76,0.3,0.0001,0.24429967426710092,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
154,,Nan,150,0.0046015218633548936,train,77,0.3,0.0001,0.24370430544272947,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
155,,Nan,150,0.0046396982197410555,test,77,0.3,0.0001,0.24370430544272947,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
156,,Nan,150,0.004589049260727462,train,78,0.3,0.0001,0.24311183144246348,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
157,,Nan,150,0.004620768253538772,test,78,0.3,0.0001,0.24311183144246348,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
158,,Nan,150,0.004590735186020075,train,79,0.3,0.0001,0.24252223120452707,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
159,,Nan,150,0.004621612437594578,test,79,0.3,0.0001,0.24252223120452707,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
160,,Nan,150,0.0045845912509172955,train,80,0.3,0.0001,0.2419354838709677,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
161,,Nan,150,0.004617730606279048,test,80,0.3,0.0001,0.2419354838709677,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
162,,Nan,150,0.004597987347663444,train,81,0.3,0.0001,0.24135156878519706,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
163,,Nan,150,0.004626489826466849,test,81,0.3,0.0001,0.24135156878519706,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
164,,Nan,150,0.004654389224010454,train,82,0.3,0.0001,0.24077046548956657,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
165,,Nan,150,0.004696366014644068,test,82,0.3,0.0001,0.24077046548956657,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
166,,Nan,150,0.0046028984228617285,train,83,0.3,0.0001,0.24019215372297836,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
167,,Nan,150,0.004629799974852001,test,83,0.3,0.0001,0.24019215372297836,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
168,,Nan,150,0.004585466441988921,train,84,0.3,0.0001,0.2396166134185303,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
169,,Nan,150,0.004620089380886093,test,84,0.3,0.0001,0.2396166134185303,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
170,,Nan,150,0.004690328303387699,train,85,0.3,0.0001,0.2390438247011952,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
171,,Nan,150,0.004709943569225544,test,85,0.3,0.0001,0.2390438247011952,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
172,,Nan,150,0.004700695856938546,train,86,0.3,0.0001,0.23847376788553254,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
173,,Nan,150,0.004744490465470103,test,86,0.3,0.0001,0.23847376788553254,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
174,,Nan,150,0.004761560555082789,train,87,0.3,0.0001,0.23790642347343374,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
175,,Nan,150,0.004777101463230406,test,87,0.3,0.0001,0.23790642347343374,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
176,,Nan,150,0.004724979779809383,train,88,0.3,0.0001,0.2373417721518987,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
177,,Nan,150,0.004741678192200821,test,88,0.3,0.0001,0.2373417721518987,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
178,,Nan,150,0.004578311061257131,train,89,0.3,0.0001,0.2367797947908445,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
179,,Nan,150,0.004606332510899435,test,89,0.3,0.0001,0.2367797947908445,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
180,,Nan,150,0.004585961248435408,train,90,0.3,0.0001,0.23622047244094482,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
181,,Nan,150,0.00461189301697917,test,90,0.3,0.0001,0.23622047244094482,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
182,,Nan,150,0.004581971914276811,train,91,0.3,0.0001,0.23566378633150037,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
183,,Nan,150,0.004608128393296384,test,91,0.3,0.0001,0.23566378633150037,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
184,,Nan,150,0.004714499497574606,train,92,0.3,0.0001,0.2351097178683385,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
185,,Nan,150,0.004757599981290385,test,92,0.3,0.0001,0.2351097178683385,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
186,,Nan,150,0.0045798777163644265,train,93,0.3,0.0001,0.23455824863174352,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
187,,Nan,150,0.004605121109506015,test,93,0.3,0.0001,0.23455824863174352,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
188,,Nan,150,0.004636276944453601,train,94,0.3,0.0001,0.23400936037441492,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
189,,Nan,150,0.004655754340880442,test,94,0.3,0.0001,0.23400936037441492,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
190,,Nan,150,0.004570860169472157,train,95,0.3,0.0001,0.23346303501945523,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
191,,Nan,150,0.004597099585006387,test,95,0.3,0.0001,0.23346303501945523,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
192,,Nan,150,0.004718049103093616,train,96,0.3,0.0001,0.23291925465838503,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
193,,Nan,150,0.004760403980619946,test,96,0.3,0.0001,0.23291925465838503,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
194,,Nan,150,0.004571785561286418,train,97,0.3,0.0001,0.23237800154918664,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
195,,Nan,150,0.004602810187824844,test,97,0.3,0.0001,0.23237800154918664,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
196,,Nan,150,0.004780473017735935,train,98,0.3,0.0001,0.23183925811437398,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
197,,Nan,150,0.004791233487160207,test,98,0.3,0.0001,0.23183925811437398,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
198,,Nan,150,0.004571754610292727,train,99,0.3,0.0001,0.23130300693909017,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
199,,Nan,150,0.00459588387668214,test,99,0.3,0.0001,0.23130300693909017,0.01,1325 : 40_tanh : 20_tanh : 1_tanh,4,50.0,0.0001
0,,Nan,150,0.011246794255270594,train,0,0.3,0.0001,0.3,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
1,,Nan,150,0.011359581893863178,test,0,0.3,0.0001,0.3,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
2,,Nan,150,0.0077215877245134686,train,1,0.3,0.0001,0.29910269192422734,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
3,,Nan,150,0.0078053293014766646,test,1,0.3,0.0001,0.29910269192422734,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
4,,Nan,150,0.006570791497965017,train,2,0.3,0.0001,0.2982107355864811,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
5,,Nan,150,0.006641760594185378,test,2,0.3,0.0001,0.2982107355864811,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
6,,Nan,150,0.0060074170175255254,train,3,0.3,0.0001,0.29732408325074333,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
7,,Nan,150,0.006070874335825245,test,3,0.3,0.0001,0.29732408325074333,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
8,,Nan,150,0.005676870684094162,train,4,0.3,0.0001,0.2964426877470356,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
9,,Nan,150,0.0057352962837346234,test,4,0.3,0.0001,0.2964426877470356,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
10,,Nan,150,0.005460409417160836,train,5,0.3,0.0001,0.2955665024630542,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
11,,Nan,150,0.005515182741853458,test,5,0.3,0.0001,0.2955665024630542,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
12,,Nan,150,0.0053079243126253825,train,6,0.3,0.0001,0.29469548133595286,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
13,,Nan,150,0.005359900324043735,test,6,0.3,0.0001,0.29469548133595286,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
14,,Nan,150,0.005195210814878543,train,7,0.3,0.0001,0.29382957884427036,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
15,,Nan,150,0.005244969009442243,test,7,0.3,0.0001,0.29382957884427036,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
16,,Nan,150,0.005108517583872006,train,8,0.3,0.0001,0.29296875,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
17,,Nan,150,0.00515646474186576,test,8,0.3,0.0001,0.29296875,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
18,,Nan,150,0.00503995160438096,train,9,0.3,0.0001,0.2921129503407985,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
19,,Nan,150,0.005086390014197866,test,9,0.3,0.0001,0.2921129503407985,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
20,,Nan,150,0.004984510874850584,train,10,0.3,0.0001,0.2912621359223301,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
21,,Nan,150,0.005029672364679823,test,10,0.3,0.0001,0.2912621359223301,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
22,,Nan,150,0.004938763497101079,train,11,0.3,0.0001,0.29041626331074544,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
23,,Nan,150,0.004982827843389936,test,11,0.3,0.0001,0.29041626331074544,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
24,,Nan,150,0.004900441495385762,train,12,0.3,0.0001,0.28957528957528955,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
25,,Nan,150,0.004943553084781836,test,12,0.3,0.0001,0.28957528957528955,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
26,,Nan,150,0.004867842491697955,train,13,0.3,0.0001,0.28873917228103946,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
27,,Nan,150,0.0049101168476767135,test,13,0.3,0.0001,0.28873917228103946,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
28,,Nan,150,0.0048398529870779215,train,14,0.3,0.0001,0.28790786948176583,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
29,,Nan,150,0.004881387122427878,test,14,0.3,0.0001,0.28790786948176583,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
30,,Nan,150,0.004815609698330838,train,15,0.3,0.0001,0.28708133971291866,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
31,,Nan,150,0.00485648544163714,test,15,0.3,0.0001,0.28708133971291866,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
32,,Nan,150,0.004794349791056313,train,16,0.3,0.0001,0.2862595419847328,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
33,,Nan,150,0.004834634023710095,test,16,0.3,0.0001,0.2862595419847328,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
34,,Nan,150,0.0047756563893615106,train,17,0.3,0.0001,0.285442435775452,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
35,,Nan,150,0.004815408950019969,test,17,0.3,0.0001,0.285442435775452,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
36,,Nan,150,0.004759042627888052,train,18,0.3,0.0001,0.2846299810246679,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
37,,Nan,150,0.0047983130233243305,test,18,0.3,0.0001,0.2846299810246679,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
38,,Nan,150,0.004744228009401902,train,19,0.3,0.0001,0.28382213812677387,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
39,,Nan,150,0.004783060461422774,test,19,0.3,0.0001,0.28382213812677387,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
40,,Nan,150,0.004730959640907519,train,20,0.3,0.0001,0.2830188679245283,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
41,,Nan,150,0.004769393166870309,test,20,0.3,0.0001,0.2830188679245283,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
42,,Nan,150,0.004718974906944016,train,21,0.3,0.0001,0.28222013170272814,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
43,,Nan,150,0.004757042472622991,test,21,0.3,0.0001,0.28222013170272814,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
44,,Nan,150,0.004708127990849472,train,22,0.3,0.0001,0.28142589118198874,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
45,,Nan,150,0.00474585956829714,test,22,0.3,0.0001,0.28142589118198874,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
46,,Nan,150,0.004698299212994544,train,23,0.3,0.0001,0.2806361085126286,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
47,,Nan,150,0.0047357223916117035,test,23,0.3,0.0001,0.2806361085126286,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
48,,Nan,150,0.00468935798115512,train,24,0.3,0.0001,0.2798507462686567,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
49,,Nan,150,0.004726497289040239,test,24,0.3,0.0001,0.2798507462686567,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
50,,Nan,150,0.0046811730193620895,train,25,0.3,0.0001,0.27906976744186046,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
51,,Nan,150,0.004718049617633547,test,25,0.3,0.0001,0.27906976744186046,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
52,,Nan,150,0.0046736963183523945,train,26,0.3,0.0001,0.27829313543599254,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
53,,Nan,150,0.004710330597981106,test,26,0.3,0.0001,0.27829313543599254,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
54,,Nan,150,0.004666802288757286,train,27,0.3,0.0001,0.27752081406105455,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
55,,Nan,150,0.004703211089597311,test,27,0.3,0.0001,0.27752081406105455,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
56,,Nan,150,0.004660451032458579,train,28,0.3,0.0001,0.27675276752767525,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
57,,Nan,150,0.004696650423775279,test,28,0.3,0.0001,0.27675276752767525,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
58,,Nan,150,0.00465459058205777,train,29,0.3,0.0001,0.27598896044158233,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
59,,Nan,150,0.0046905953398246715,test,29,0.3,0.0001,0.27598896044158233,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
60,,Nan,150,0.004649171966181441,train,30,0.3,0.0001,0.2752293577981651,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
61,,Nan,150,0.004684995577871936,test,30,0.3,0.0001,0.2752293577981651,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
62,,Nan,150,0.004644152589489043,train,31,0.3,0.0001,0.2744739249771272,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
63,,Nan,150,0.004679807416621072,test,31,0.3,0.0001,0.2744739249771272,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
64,,Nan,150,0.004639494726812349,train,32,0.3,0.0001,0.2737226277372262,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
65,,Nan,150,0.0046749921389734545,test,32,0.3,0.0001,0.2737226277372262,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
66,,Nan,150,0.004635170935050709,train,33,0.3,0.0001,0.272975432211101,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
67,,Nan,150,0.004670521610422602,test,33,0.3,0.0001,0.272975432211101,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
68,,Nan,150,0.004631139019431048,train,34,0.3,0.0001,0.27223230490018147,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
69,,Nan,150,0.004666352297354651,test,34,0.3,0.0001,0.27223230490018147,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
70,,Nan,150,0.004627398257664632,train,35,0.3,0.0001,0.27149321266968324,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
71,,Nan,150,0.004662483701661003,test,35,0.3,0.0001,0.27149321266968324,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
72,,Nan,150,0.004623906002871825,train,36,0.3,0.0001,0.2707581227436823,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
73,,Nan,150,0.004658871821446087,test,36,0.3,0.0001,0.2707581227436823,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
74,,Nan,150,0.004620647062842687,train,37,0.3,0.0001,0.27002700270027,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
75,,Nan,150,0.004655501045317229,test,37,0.3,0.0001,0.27002700270027,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
76,,Nan,150,0.004617587846173448,train,38,0.3,0.0001,0.2692998204667863,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
77,,Nan,150,0.004652336679662688,test,38,0.3,0.0001,0.2692998204667863,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
78,,Nan,150,0.004614734410298856,train,39,0.3,0.0001,0.2685765443151298,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
79,,Nan,150,0.0046493851516133024,test,39,0.3,0.0001,0.2685765443151298,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
80,,Nan,150,0.004612069332743556,train,40,0.3,0.0001,0.26785714285714285,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
81,,Nan,150,0.0046466284635478805,test,40,0.3,0.0001,0.26785714285714285,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
82,,Nan,150,0.004609578355238075,train,41,0.3,0.0001,0.26714158504007124,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
83,,Nan,150,0.004644051946217404,test,41,0.3,0.0001,0.26714158504007124,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
84,,Nan,150,0.004607240155268186,train,42,0.3,0.0001,0.26642984014209586,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
85,,Nan,150,0.004641633547973523,test,42,0.3,0.0001,0.26642984014209586,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
86,,Nan,150,0.004605044606037073,train,43,0.3,0.0001,0.2657218777679362,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
87,,Nan,150,0.004639362818272075,test,43,0.3,0.0001,0.2657218777679362,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
88,,Nan,150,0.004602990951034995,train,44,0.3,0.0001,0.2650176678445229,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
89,,Nan,150,0.004637239045014445,test,44,0.3,0.0001,0.2650176678445229,0.01,1325 : 40_sigmoid : 20_sigmoid : 1_sigmoid,4,50.0,0.0001
