,accuracy,batch size,cost,data set,epoch,initial learning rate,lambda,learning rate,momentum parameter,nodes per layer,number of layers,pol order,stopping tol
139,Nan,50,0.003347798786468112,train,65,0.4,1e-06,0.31746031746031744,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
140,Nan,50,0.00696788231145562,test,66,0.4,1e-06,0.3164556962025316,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
141,Nan,50,0.003353614486731109,train,66,0.4,1e-06,0.3164556962025316,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
142,Nan,50,0.0071430556765908655,test,67,0.4,1e-06,0.31545741324921134,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
143,Nan,50,0.0033023754213638654,train,67,0.4,1e-06,0.31545741324921134,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
144,Nan,50,0.006986622093099157,test,68,0.4,1e-06,0.3144654088050314,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
145,Nan,50,0.003475567208492206,train,68,0.4,1e-06,0.3144654088050314,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
146,Nan,50,0.007747569438011104,test,69,0.4,1e-06,0.3134796238244514,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
147,Nan,50,0.0037455579492490123,train,69,0.4,1e-06,0.3134796238244514,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
148,Nan,50,0.00680549115541648,test,70,0.4,1e-06,0.31249999999999994,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
149,Nan,50,0.00340058665131382,train,70,0.4,1e-06,0.31249999999999994,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
150,Nan,50,0.007303319061086613,test,71,0.4,1e-06,0.3115264797507788,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
151,Nan,50,0.0032655261343455025,train,71,0.4,1e-06,0.3115264797507788,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
152,Nan,50,0.006801720533031432,test,72,0.4,1e-06,0.3105590062111801,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
153,Nan,50,0.003260858086521485,train,72,0.4,1e-06,0.3105590062111801,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
154,Nan,50,0.006888052801427388,test,73,0.4,1e-06,0.3095975232198142,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
155,Nan,50,0.003471066436634647,train,73,0.4,1e-06,0.3095975232198142,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
156,Nan,50,0.0069775281778795325,test,74,0.4,1e-06,0.3086419753086419,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
157,Nan,50,0.0035318994181780736,train,74,0.4,1e-06,0.3086419753086419,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
158,Nan,50,0.007069645243088242,test,75,0.4,1e-06,0.30769230769230765,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
159,Nan,50,0.0032773412244632228,train,75,0.4,1e-06,0.30769230769230765,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
160,Nan,50,0.007234000683827294,test,76,0.4,1e-06,0.30674846625766866,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
161,Nan,50,0.003265350298734913,train,76,0.4,1e-06,0.30674846625766866,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
162,Nan,50,0.0065987509072995875,test,77,0.4,1e-06,0.3058103975535168,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
163,Nan,50,0.00338954896699222,train,77,0.4,1e-06,0.3058103975535168,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
164,Nan,50,0.007187745108202522,test,78,0.4,1e-06,0.30487804878048774,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
165,Nan,50,0.0034461308303880864,train,78,0.4,1e-06,0.30487804878048774,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
166,Nan,50,0.007716195660099503,test,79,0.4,1e-06,0.30395136778115495,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
167,Nan,50,0.003608569011916909,train,79,0.4,1e-06,0.30395136778115495,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
168,Nan,50,0.007137432820365559,test,80,0.4,1e-06,0.303030303030303,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
169,Nan,50,0.003248131927628436,train,80,0.4,1e-06,0.303030303030303,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
170,Nan,50,0.006847439624850776,test,81,0.4,1e-06,0.30211480362537757,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
171,Nan,50,0.0034422931810551265,train,81,0.4,1e-06,0.30211480362537757,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
172,Nan,50,0.007081828860349644,test,82,0.4,1e-06,0.3012048192771084,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
